,@id,@type,id,title,relation,address.district.@id,address.area.@id,address.locality,address.postal-code,address.street-address,location.latitude,location.longitude,organization.organization-desc,organization.accesibility,organization.schedule,organization.services,organization.organization-name
207,https://datos.madrid.es/egob/catalogo/tipo/entidadesyorganismos/5283-colegio-publico-real-armada.json,https://datos.madrid.es/egob/kos/entidadesYorganismos/CentrosEducacion/ColegiosPublicos,5283,Colegio Público Real Armada,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=6f77a3f5ca71c010VgnVCM1000000b205a0aRCRD,https://datos.madrid.es/egob/kos/Provincia/Madrid/Municipio/Madrid/Distrito/Moratalaz,https://datos.madrid.es/egob/kos/Provincia/Madrid/Municipio/Madrid/Distrito/Moratalaz/Barrio/Fontarron,MADRID,28030,CALLE CORREGIDOR JUAN FRANCISCO DE LUJAN 114,40.401704924123834,-3.645563131710102," ENSEÑANZA: Educación Infantil - Primaria - Enseñanza Biling&amp;uuml;e BUS: 8 , 20 , 30 , 63 , 143 METRO: Artilleros",0,,Comedor - Horario ampliado - Planes de mejora,Colegio Público Real Armada
208,https://datos.madrid.es/egob/catalogo/tipo/entidadesyorganismos/5284-colegio-publico-regimiento-inmemorial-rey.json,https://datos.madrid.es/egob/kos/entidadesYorganismos/CentrosEducacion/ColegiosPublicos,5284,Colegio Público Regimiento Inmemorial del Rey,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=b497a3f5ca71c010VgnVCM1000000b205a0aRCRD,https://datos.madrid.es/egob/kos/Provincia/Madrid/Municipio/Madrid/Distrito/Moratalaz,https://datos.madrid.es/egob/kos/Provincia/Madrid/Municipio/Madrid/Distrito/Moratalaz/Barrio/MediaLegua,MADRID,28030,AVENIDA MORATALAZ 51,40.407386072133015,-3.6573909677766716," ENSEÑANZA: Educación Infantil - Primaria - Enseñanza biling&amp;uuml;e - BUS: 8 , 20 , 30 , 32 , 113",0,,Comedor - Horario ampliado - Planes de mejora,Colegio Público Regimiento Inmemorial del Rey
209,https://datos.madrid.es/egob/catalogo/tipo/entidadesyorganismos/5170-colegio-publico-reina-victoria.json,https://datos.madrid.es/egob/kos/entidadesYorganismos/CentrosEducacion/ColegiosPublicos,5170,Colegio Público Reina Victoria,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=714fa3f5ca71c010VgnVCM1000000b205a0aRCRD,https://datos.madrid.es/egob/kos/Provincia/Madrid/Municipio/Madrid/Distrito/Salamanca,https://datos.madrid.es/egob/kos/Provincia/Madrid/Municipio/Madrid/Distrito/Salamanca/Barrio/Castellana,MADRID,28006,CALLE PRINCIPE DE VERGARA 61,40.43350060791133,-3.679668747386544," ENSEÑANZA: Educación Infantil - Primaria METRO: Núñez de Balboa  BUS: 1 , 29 , 52 , 74",1,,Comedor - Horario ampliado - Planes de mejora,Colegio Público Reina Victoria
210,https://datos.madrid.es/egob/catalogo/tipo/entidadesyorganismos/5293-colegio-publico-republica-dominicana.json,https://datos.madrid.es/egob/kos/entidadesYorganismos/CentrosEducacion/ColegiosPublicos,5293,Colegio Público República Dominicana,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=e96813db5b71c010VgnVCM1000000b205a0aRCRD,https://datos.madrid.es/egob/kos/Provincia/Madrid/Municipio/Madrid/Distrito/Carabanchel,https://datos.madrid.es/egob/kos/Provincia/Madrid/Municipio/Madrid/Distrito/Carabanchel/Barrio/Buenavista,MADRID,28044,RONDA DON BOSCO 2,40.37628543221565,-3.752199516614656," ENSEÑANZA: Educación Infantil - Primaria BUS: 34 , 35 , 121 , 131 , 139 , 47",0,,Comedor - Planes de mejora - Horario ampliado,Colegio Público República Dominicana
211,https://datos.madrid.es/egob/catalogo/tipo/entidadesyorganismos/5289-colegio-publico-republica-brasil.json,https://datos.madrid.es/egob/kos/entidadesYorganismos/CentrosEducacion/ColegiosPublicos,5289,Colegio Público República de Brasil,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=0aa7a3f5ca71c010VgnVCM1000000b205a0aRCRD,https://datos.madrid.es/egob/kos/Provincia/Madrid/Municipio/Madrid/Distrito/Usera,https://datos.madrid.es/egob/kos/Provincia/Madrid/Municipio/Madrid/Distrito/Usera/Barrio/SanFermin,MADRID,28041,AVENIDA FUEROS 34,40.37043939785913,-3.6899302716018574," ENSEÑANZA: Educación Infantil - Primaria Enseñanza bling&amp;uuml;e BUS: 23 , 78 , 123",0,,Comedor - Horario ampliado - Planes de mejora,Colegio Público República de Brasil
212,https://datos.madrid.es/egob/catalogo/tipo/entidadesyorganismos/5286-colegio-publico-republica-chile.json,https://datos.madrid.es/egob/kos/entidadesYorganismos/CentrosEducacion/ColegiosPublicos,5286,Colegio Público República de Chile,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=5fb7a3f5ca71c010VgnVCM1000000b205a0aRCRD,https://datos.madrid.es/egob/kos/Provincia/Madrid/Municipio/Madrid/Distrito/SanBlas-Canillejas,https://datos.madrid.es/egob/kos/Provincia/Madrid/Municipio/Madrid/Distrito/SanBlas-Canillejas/Barrio/Simancas,MADRID,28037,CALLE CASTILLO DE UCLES 28,40.42809852476456,-3.6247839198679577," ENSEÑANZA: Educación infantil - Primaria METRO: Simancas BUS: 4 , 38 , 48 , 70 , 109",0,,Comedor - Horario ampliado,Colegio Público República de Chile
213,https://datos.madrid.es/egob/catalogo/tipo/entidadesyorganismos/5285-colegio-publico-republica-colombia.json,https://datos.madrid.es/egob/kos/entidadesYorganismos/CentrosEducacion/ColegiosPublicos,5285,Colegio Público República de Colombia,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=a4d7a3f5ca71c010VgnVCM1000000b205a0aRCRD,https://datos.madrid.es/egob/kos/Provincia/Madrid/Municipio/Madrid/Distrito/Carabanchel,https://datos.madrid.es/egob/kos/Provincia/Madrid/Municipio/Madrid/Distrito/Carabanchel/Barrio/PuertaBonita,MADRID,28025,PLAZA ALLOZ 3,40.37598607317299,-3.737129783095065," ENSEÑANZA: Educación Infantil - Primaria METRO: Pan Bendito BUS: 47 , 108 , 118 , 121 , 131",0,,Comedor - Horario ampliado - Planes de mejora,Colegio Público República de Colombia
214,https://datos.madrid.es/egob/catalogo/tipo/entidadesyorganismos/5290-colegio-publico-republica-ecuador.json,https://datos.madrid.es/egob/kos/entidadesYorganismos/CentrosEducacion/ColegiosPublicos,5290,Colegio Público República de Ecuador,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=f9e7a3f5ca71c010VgnVCM1000000b205a0aRCRD,https://datos.madrid.es/egob/kos/Provincia/Madrid/Municipio/Madrid/Distrito/Carabanchel,https://datos.madrid.es/egob/kos/Provincia/Madrid/Municipio/Madrid/Distrito/Carabanchel/Barrio/Opanel,MADRID,28019,CALLE VALLE DE ORO 41,40.38761083602051,-3.7252507882198085," ENSEÑANZA: Educación Infantil - Primaria METRO: Oporto , Opañel BUS: 34 , 35 , 55 , 81 , 108 , 118 , 247",0,,Comedor -  Horario ampliado - Planes de mejora,Colegio Público República de Ecuador
215,https://datos.madrid.es/egob/catalogo/tipo/entidadesyorganismos/5291-colegio-publico-republica-salvador.json,https://datos.madrid.es/egob/kos/entidadesYorganismos/CentrosEducacion/ColegiosPublicos,5291,Colegio Público República de El Salvador,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=945813db5b71c010VgnVCM1000000b205a0aRCRD,https://datos.madrid.es/egob/kos/Provincia/Madrid/Municipio/Madrid/Distrito/Villaverde,https://datos.madrid.es/egob/kos/Provincia/Madrid/Municipio/Madrid/Distrito/Villaverde/Barrio/LosAngeles,MADRID,28021,CALLE SACEDON 2,40.34949911149915,-3.6979477280735917," ENSEÑANZA: Educación Infantil - Primaria BUS: 22 , 86 , 130",0,,Comedor - Planes de mejora,Colegio Público República de El Salvador
216,https://datos.madrid.es/egob/catalogo/tipo/entidadesyorganismos/5262-colegio-publico-republica-panama-n-1.json,https://datos.madrid.es/egob/kos/entidadesYorganismos/CentrosEducacion/ColegiosPublicos,5262,Colegio Público República de Panamá Nº 1,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=4ff7a3f5ca71c010VgnVCM1000000b205a0aRCRD,https://datos.madrid.es/egob/kos/Provincia/Madrid/Municipio/Madrid/Distrito/SanBlas-Canillejas,https://datos.madrid.es/egob/kos/Provincia/Madrid/Municipio/Madrid/Distrito/SanBlas-Canillejas/Barrio/Arcos,MADRID,28037,CALLE PEONES 2,40.42658755563361,-3.617602405153018," ENSEÑANZA: Educación infantil - Primaria METRO: San Blas BUS: 38 , 48",0,,Comedor - Horario ampliado - Planes de mejora,Colegio Público República de Panamá Nº 1
217,https://datos.madrid.es/egob/catalogo/tipo/entidadesyorganismos/5287-colegio-publico-republica-paraguay.json,https://datos.madrid.es/egob/kos/entidadesYorganismos/CentrosEducacion/ColegiosPublicos,5287,Colegio Público República de Paraguay,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=a41813db5b71c010VgnVCM1000000b205a0aRCRD,https://datos.madrid.es/egob/kos/Provincia/Madrid/Municipio/Madrid/Distrito/Fuencarral-ElPardo,https://datos.madrid.es/egob/kos/Provincia/Madrid/Municipio/Madrid/Distrito/Fuencarral-ElPardo/Barrio/Valverde,MADRID,28034,CALLE MANRESA 60,40.49194816139676,-3.695267856666852, ENSEÑANZA: Educación Infantil - Primaria BUS: 124,0,,Comedor - Transporte - Horario ampliado,Colegio Público República de Paraguay
218,https://datos.madrid.es/egob/catalogo/tipo/entidadesyorganismos/5292-colegio-publico-republica-uruguay.json,https://datos.madrid.es/egob/kos/entidadesYorganismos/CentrosEducacion/ColegiosPublicos,5292,Colegio Público República de Uruguay,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=f92813db5b71c010VgnVCM1000000b205a0aRCRD,https://datos.madrid.es/egob/kos/Provincia/Madrid/Municipio/Madrid/Distrito/Latina,https://datos.madrid.es/egob/kos/Provincia/Madrid/Municipio/Madrid/Distrito/Latina/Barrio/LosCarmenes,MADRID,28047,AVENIDA NUESTRA SEÑORA DE VALVANERA 120,40.39347350069245,-3.741232360556739," ENSEÑANZA: Educación Infantil - Primaria METRO: Carpetana BUS: 17 , 25 , 55, 119",0,,Comedor - Horario ampliado - Planes de mejora,Colegio Público República de Uruguay
219,https://datos.madrid.es/egob/catalogo/tipo/entidadesyorganismos/5288-colegio-publico-republica-venezuela.json,https://datos.madrid.es/egob/kos/entidadesYorganismos/CentrosEducacion/ColegiosPublicos,5288,Colegio Público República de Venezuela,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=4f3813db5b71c010VgnVCM1000000b205a0aRCRD,https://datos.madrid.es/egob/kos/Provincia/Madrid/Municipio/Madrid/Distrito/Usera,https://datos.madrid.es/egob/kos/Provincia/Madrid/Municipio/Madrid/Distrito/Usera/Barrio/Zofio,MADRID,28026,CALLE CERECINOS 8,40.38358402272625,-3.713626711959121," ENSEÑANZA: Educación Infantil - Primaria METRO: Plaza Elíptica BUS: 6 , 47 , 60 , 81 , 247",0,,Comedor - Horario ampliado - Planes de mejora,Colegio Público República de Venezuela
220,https://datos.madrid.es/egob/catalogo/tipo/entidadesyorganismos/5295-colegio-publico-rosa-luxemburgo.json,https://datos.madrid.es/egob/kos/entidadesYorganismos/CentrosEducacion/ColegiosPublicos,5295,Colegio Público Rosa Luxemburgo,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=3f7813db5b71c010VgnVCM1000000b205a0aRCRD,https://datos.madrid.es/egob/kos/Provincia/Madrid/Municipio/Madrid/Distrito/Moncloa-Aravaca,https://datos.madrid.es/egob/kos/Provincia/Madrid/Municipio/Madrid/Distrito/Moncloa-Aravaca/Barrio/Aravaca,MADRID,28023,CALLE BARDEGUERAL 16,40.450031818221355,-3.7715711526219784, ENSEÑANZA: Educación Infantil - Primaria - Enseñanza biling&amp;uuml;e BUS: 160,0,,Comedor - Horario ampliado - Planes de mejora,Colegio Público Rosa Luxemburgo
221,https://datos.madrid.es/egob/catalogo/tipo/entidadesyorganismos/5298-colegio-publico-rufino-blanco.json,https://datos.madrid.es/egob/kos/entidadesYorganismos/CentrosEducacion/ColegiosPublicos,5298,Colegio Público Rufino Blanco,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=849813db5b71c010VgnVCM1000000b205a0aRCRD,https://datos.madrid.es/egob/kos/Provincia/Madrid/Municipio/Madrid/Distrito/Chamberi,https://datos.madrid.es/egob/kos/Provincia/Madrid/Municipio/Madrid/Distrito/Chamberi/Barrio/Trafalgar,MADRID,28010,CALLE GENERAL ALVAREZ DE CASTRO 46,40.43821121285092,-3.7024604612596157," ENSEÑANZA: Educacion Infantil - Primaria - Enseñanza biling&amp;uuml;e METRO: Canal BUS: 3 , 12 , 37 , 149",0,,Horario ampliado - Comedor - Planes de mejora,Colegio Público Rufino Blanco
222,https://datos.madrid.es/egob/catalogo/tipo/entidadesyorganismos/5300-colegio-publico-sagunto.json,https://datos.madrid.es/egob/kos/entidadesYorganismos/CentrosEducacion/ColegiosPublicos,5300,Colegio Público Sagunto,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=d9a813db5b71c010VgnVCM1000000b205a0aRCRD,https://datos.madrid.es/egob/kos/Provincia/Madrid/Municipio/Madrid/Distrito/Villaverde,https://datos.madrid.es/egob/kos/Provincia/Madrid/Municipio/Madrid/Distrito/Villaverde/Barrio/SanCristobal,MADRID,28021,CALLE PATERNA 14,40.34116249559141,-3.6849106315684015," ENSEÑANZA: Educación Infantil (Segundo ciclo) - Primaria BUS: 59 , 79 RENFE: San Cristóbal de los Angeles",0,,Comedor - Transporte - Horario ampliado - Planes de mejora.,Colegio Público Sagunto
223,https://datos.madrid.es/egob/catalogo/tipo/entidadesyorganismos/5301-colegio-publico-san-benito.json,https://datos.madrid.es/egob/kos/entidadesYorganismos/CentrosEducacion/ColegiosPublicos,5301,Colegio Público San Benito,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=2fb813db5b71c010VgnVCM1000000b205a0aRCRD,https://datos.madrid.es/egob/kos/Provincia/Madrid/Municipio/Madrid/Distrito/CiudadLineal,https://datos.madrid.es/egob/kos/Provincia/Madrid/Municipio/Madrid/Distrito/CiudadLineal/Barrio/Concepcion,MADRID,28027,CALLE JUAN PEREZ ZUÑIGA 36,40.4442650725657,-3.6469252698024386," ENSEÑANZA: Educación Infantil - Primaria - Enseñanza biling&amp;uuml;e BUS: 21 , 70",0,,Comedor - Horario ampliado - Planes de mejora,Colegio Público San Benito
224,https://datos.madrid.es/egob/catalogo/tipo/entidadesyorganismos/5302-colegio-publico-san-carlos.json,https://datos.madrid.es/egob/kos/entidadesYorganismos/CentrosEducacion/ColegiosPublicos,5302,Colegio Público San Carlos,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=74d813db5b71c010VgnVCM1000000b205a0aRCRD,https://datos.madrid.es/egob/kos/Provincia/Madrid/Municipio/Madrid/Distrito/Villaverde,https://datos.madrid.es/egob/kos/Provincia/Madrid/Municipio/Madrid/Distrito/Villaverde/Barrio/SanAndres,MADRID,28021,CALLE VILLASTAR 8,40.34402221395892,-3.7111491204293108," ENSEÑANZA: Educación Infantil - Primaria BUS: 22, 79 , 130 RENFE: Villaverde Alto",0,,Planes de mejora,Colegio Público San Carlos
225,https://datos.madrid.es/egob/catalogo/tipo/entidadesyorganismos/5303-colegio-publico-san-cristobal.json,https://datos.madrid.es/egob/kos/entidadesYorganismos/CentrosEducacion/ColegiosPublicos,5303,Colegio Público San Cristóbal,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=c9e813db5b71c010VgnVCM1000000b205a0aRCRD,https://datos.madrid.es/egob/kos/Provincia/Madrid/Municipio/Madrid/Distrito/Chamberi,https://datos.madrid.es/egob/kos/Provincia/Madrid/Municipio/Madrid/Distrito/Chamberi/Barrio/Arapiles,MADRID,28015,CALLE BRAVO MURILLO 41,40.43743329914089,-3.7044567612586508," ENSEÑANZA: Educación Infantil - Primaria - Enseñanza biling&amp;uuml;e METRO: Canal  BUS: 3 , 12 , 37 , 149",0,,Comedor - Horario ampliado - Planes de mejora,Colegio Público San Cristóbal
